18,2024,5,11852.26
18,2024,6,11861.15
18,2024,7,11435.44
18,2024,8,11967.81
18,2024,9,11150.1
18,2024,10,11236.5
18,2024,11,11868.7
18,2024,12,11339.43
18,2025,1,11934.23
18,2025,2,12340.63
18,2025,3,12340.23
18,2025,4,11323.66
18,2025,5,12255.78
18,2025,6,11664.38
18,2025,7,12259.65
18,2025,8,11714.18
18,2025,9,11375.73
18,2025,10,12408.42
18,2025,11,11408.98
18,2025,12,12298.88
19,2024,1,8510.52
19,2024,2,8898.14
19,2024,3,8101.04
19,2024,4,8545.93
19,2024,5,8633.21
19,2024,6,8345
19,2024,7,8185.19
19,2024,8,8244.33
19,2024,9,8709.63
19,2024,10,8173.28
19,2024,11,8205.18
19,2024,12,8469.66
19,2025,1,8651.96
19,2025,2,8811.1
19,2025,3,9175.6
19,2025,4,8938.66
19,2025,5,8558.92
19,2025,6,9187.89
19,2025,7,8738.78
19,2025,8,8859.14
19,2025,9,8782.69
19,2025,10,8355.67
19,2025,11,8565.36
19,2025,12,9084.81
20,2024,1,15118.9
20,2024,2,15053.43
20,2024,3,15173.4
20,2024,4,14232.02
20,2024,5,14121.79
20,2024,6,14366.84
20,2024,7,14979.56
20,2024,8,15039.73
20,2024,9,13854.47
20,2024,10,14976.52
20,2024,11,14433.21
20,2024,12,14989.97
20,2025,1,15358.27
20,2025,2,15517.2
20,2025,3,14561.74
20,2025,4,15499.68
20,2025,5,14399.19
20,2025,6,15116.3
20,2025,7,15104.89
20,2025,8,14874.82
20,2025,9,15331.19
20,2025,10,14865.98
20,2025,11,15200.19
20,2025,12,14610.5
21,2024,1,8880.39
21,2024,2,8676.25
21,2024,3,8652.16
21,2024,4,8648.44
21,2024,5,8994.77
21,2024,6,9011.66
21,2024,7,8866.4
21,2024,8,8971.65
21,2024,9,9166.5
21,2024,10,8688.53
21,2024,11,9114.49
21,2024,12,9247.54
21,2025,1,9133.94
21,2025,2,9561.5
21,2025,3,9696.47
21,2025,4,9120.25
21,2025,5,9070.6
21,2025,6,9066.92
21,2025,7,9186.1
21,2025,8,9319.75
21,2025,9,8908.59
21,2025,10,8938.59
21,2025,11,9665.25
21,2025,12,9164.52
22,2024,1,11268.81
22,2024,2,11113.72
22,2024,3,10975.48
22,2024,4,11451.25
22,2024,5,10923.14
22,2024,6,11356.06
22,2024,7,10572.58
22,2024,8,10970.34
22,2024,9,10674.52
22,2024,10,11199.86
22,2024,11,11492.89
22,2024,12,10558.77
22,2025,1,11097.34
22,2025,2,11580.79
22,2025,3,11191.82
22,2025,4,11377.42
22,2025,5,11304.03
22,2025,6,11880.01
22,2025,7,10936.74
22,2025,8,11476.71
22,2025,9,11061.04
22,2025,10,11301.71
22,2025,11,11358.16
22,2025,12,11133.74
23,2024,1,9653.28
23,2024,2,9286.53
23,2024,3,9191.07
23,2024,4,9485.13
23,2024,5,9067.08
23,2024,6,9142.7
23,2024,7,9188.96
23,2024,8,9238.38
23,2024,9,9228.21
23,2024,10,9715.93
23,2024,11,9371.75
23,2024,12,9871.26
23,2025,1,9330.24
23,2025,2,9727.59
23,2025,3,9333.29
23,2025,4,10138.55
23,2025,5,9337.32
23,2025,6,9446.61
23,2025,7,9854.41
23,2025,8,9952.85
23,2025,9,10143.5
23,2025,10,10138.4
23,2025,11,9338.61
23,2025,12,9847.18
24,2024,1,11443.18
24,2024,2,11404.41
24,2024,3,10534.25
24,2024,4,10587.16
24,2024,5,11538.55
24,2024,6,10776.58
24,2024,7,10585.97
24,2024,8,10746.27
24,2024,9,10536.38
24,2024,10,10616.02
24,2024,11,10723.77
24,2024,12,10620.31
24,2025,1,11498.68
24,2025,2,11474
24,2025,3,11249.27
24,2025,4,10854.38
24,2025,5,11340.31
24,2025,6,11583.19
24,2025,7,11766.18
24,2025,8,11406.31
24,2025,9,11167.24
24,2025,10,11315.54
24,2025,11,11337.49
24,2025,12,10804
25,2024,1,8357.66
25,2024,2,7833.27
25,2024,3,8069.6
25,2024,4,7686.75
25,2024,5,8323.28
25,2024,6,8282.66
25,2024,7,7968.33
25,2024,8,8240.14
25,2024,9,7785.2
25,2024,10,8089.01
25,2024,11,8065.17
25,2024,12,7741.32
25,2025,1,7866.97
25,2025,2,7867.47
25,2025,3,8021.66
25,2025,4,8583.62
25,2025,5,8325.44
25,2025,6,7906.83
25,2025,7,8497.32
25,2025,8,8556.68
25,2025,9,7986.58
25,2025,10,8556.04
25,2025,11,8003.05
25,2025,12,8170.28
26,2024,1,15338.14
26,2024,2,14986.08
26,2024,3,14493.65
26,2024,4,14464.35
26,2024,5,15714.28
26,2024,6,14964.68
26,2024,7,14560.79
26,2024,8,14873.47
26,2024,9,14791.55
26,2024,10,14311.27
26,2024,11,14516.41
26,2024,12,15296.99
26,2025,1,15774.28
26,2025,2,14700.93
26,2025,3,15241.8
26,2025,4,15025.44
26,2025,5,15744.35
26,2025,6,15370.74
26,2025,7,16104.05
26,2025,8,14735.61
26,2025,9,14748.01
26,2025,10,15066.99
26,2025,11,14728.35
26,2025,12,15390.06
27,2024,1,10487.87
27,2024,2,10991.36
27,2024,3,10986.84
27,2024,4,10248.72
27,2024,5,10683.71
27,2024,6,10628.4
27,2024,7,10860.47
27,2024,8,10041.72
27,2024,9,10058.11
27,2024,10,10155.2
27,2024,11,10377.16
27,2024,12,10409.04
27,2025,1,11021.45
27,2025,2,10617.63
27,2025,3,11165.4
27,2025,4,11090.83
27,2025,5,10711.25
27,2025,6,10453.57
27,2025,7,11156.34
27,2025,8,10281.23
27,2025,9,11215.47
27,2025,10,10855.04
27,2025,11,10498.26
27,2025,12,10910.74
28,2024,1,8695.86
28,2024,2,8574.01
28,2024,3,8239.73
28,2024,4,8707.18
28,2024,5,8891.17
28,2024,6,8223.6
28,2024,7,8389.28
28,2024,8,8477.33
28,2024,9,8464.14
28,2024,10,8671.05
28,2024,11,8631.28
28,2024,12,8081.99
28,2025,1,8766.2
28,2025,2,9145.92
28,2025,3,8965.72
28,2025,4,8964.02
28,2025,5,8490.2
28,2025,6,8417.12
28,2025,7,8859.04
28,2025,8,8788.5
28,2025,9,8870.7
28,2025,10,9150.61
28,2025,11,8785.04
28,2025,12,8643.82
29,2024,1,9618.48
29,2024,2,9184.88
29,2024,3,9626.86
29,2024,4,9860.84
29,2024,5,9439.66
29,2024,6,9050.14
29,2024,7,9586.36
29,2024,8,9928.86
29,2024,9,9747.79
29,2024,10,9381.38
29,2024,11,9528.75
29,2024,12,9108.49
29,2025,1,9715.02
29,2025,2,9393.17
29,2025,3,9396.86
29,2025,4,10180.64
29,2025,5,10080.39
29,2025,6,10185.88
29,2025,7,10230.77
29,2025,8,10264.13
29,2025,9,9944.55
29,2025,10,10093.97
29,2025,11,9532.79
29,2025,12,9743.47
30,2024,1,13895.17
30,2024,2,13407.61
30,2024,3,14432.47
30,2024,4,14358.71
30,2024,5,14585.46
30,2024,6,14236.4
30,2024,7,14638.92
30,2024,8,14389.98
30,2024,9,13373.86
30,2024,10,14449.11
30,2024,11,13466.65
30,2024,12,14408.67
30,2025,1,14479.53
30,2025,2,14405.45
30,2025,3,13752.13
30,2025,4,14321
30,2025,5,13858.08
30,2025,6,14712.76
30,2025,7,14055.74
30,2025,8,13897.51
30,2025,9,14299.24
30,2025,10,14640.33
30,2025,11,14146.4
30,2025,12,13840.3
31,2024,1,11412.88
31,2024,2,12257.41
31,2024,3,12283.67
31,2024,4,12266.96
31,2024,5,12595.56
31,2024,6,12053.59
31,2024,7,12251.95
31,2024,8,12370.74
31,2024,9,12511.26
31,2024,10,11611.18
31,2024,11,11945.65
31,2024,12,11831.55
31,2025,1,12010.9
31,2025,2,12773.67
31,2025,3,11783.09
31,2025,4,11855.69
31,2025,5,12259.59
31,2025,6,12671.1
31,2025,7,11785.43
31,2025,8,12493.11
31,2025,9,12953.93
31,2025,10,12126.93
31,2025,11,12190.73
31,2025,12,12127.59
32,2024,1,12447.41
32,2024,2,12029.07
32,2024,3,12455.2
32,2024,4,12552.04
32,2024,5,12082.05
32,2024,6,11525.5
32,2024,7,11449.56
32,2024,8,12326.79
32,2024,9,12319.92
32,2024,10,12253.1
32,2024,11,12294.59
32,2024,12,11644.41
32,2025,1,12894.52
32,2025,2,12031.1
32,2025,3,12708.87
32,2025,4,12370.01
32,2025,5,11879
32,2025,6,12125.27
32,2025,7,12812.2
32,2025,8,12193.52
32,2025,9,11785.51
32,2025,10,12579.05
32,2025,11,12006.24
32,2025,12,12082.68
33,2024,1,13220.71
33,2024,2,12552.03
33,2024,3,13284.56
33,2024,4,13213.92
33,2024,5,13152.96
33,2024,6,13263.34
33,2024,7,12502.7
33,2024,8,13259.1
33,2024,9,12806.9
33,2024,10,12901.76
33,2024,11,13454.51
33,2024,12,12963.7
33,2025,1,13611.37
33,2025,2,13724.64
33,2025,3,13042.63
33,2025,4,13820.44
33,2025,5,12900.83
33,2025,6,13634.22
33,2025,7,13514.55
33,2025,8,13398.89
33,2025,9,12839.93
33,2025,10,13831.29
33,2025,11,12934.09
33,2025,12,12968.03
34,2024,1,14657.22
34,2024,2,14037.86
34,2024,3,13995.6
34,2024,4,14238.61
34,2024,5,13923.8
34,2024,6,14696.84
34,2024,7,13687.47
34,2024,8,13573.87
34,2024,9,13734.62
34,2024,10,14145.18
34,2024,11,13706.36
34,2024,12,13878.15
34,2025,1,14255.17
34,2025,2,14242.27
34,2025,3,13922.02
34,2025,4,13791.33
34,2025,5,14554.76
34,2025,6,13765.6
34,2025,7,14927.89
34,2025,8,14431.58
34,2025,9,14253.13
34,2025,10,14146.28
34,2025,11,14914.28
34,2025,12,14219.45
35,2024,1,8612.56
35,2024,2,8589.95
35,2024,3,8757.57
35,2024,4,8867.53
35,2024,5,8625.78
35,2024,6,9186.43
35,2024,7,8717.8
35,2024,8,9306.19
35,2024,9,9446.3
35,2024,10,9030.63
35,2024,11,9175.6
35,2024,12,8631.56
35,2025,1,8997.2
35,2025,2,9220.89
35,2025,3,9041.71
35,2025,4,9134.4
35,2025,5,8943.39
35,2025,6,9412.76
35,2025,7,8956.34
35,2025,8,8863.62
35,2025,9,9232.61
35,2025,10,9573.7
35,2025,11,9210.46
35,2025,12,9509.1
36,2024,1,14038.82
36,2024,2,14040.59
36,2024,3,14578.46
36,2024,4,13360.21
36,2024,5,14668.3
36,2024,6,14212.08
36,2024,7,14420.82
36,2024,8,14222.97
36,2024,9,14257.98
36,2024,10,13490.31
36,2024,11,14141.29
36,2024,12,13861.65
36,2025,1,14805.17
36,2025,2,15031.33
36,2025,3,13859.67
36,2025,4,14568.95
36,2025,5,14300.69
36,2025,6,14347.98
36,2025,7,14300.42
36,2025,8,14927.09
36,2025,9,14681.93
36,2025,10,13791.34
36,2025,11,14936.69
36,2025,12,13910.15
37,2024,1,9263.21
37,2024,2,8998.65
37,2024,3,8874.33
37,2024,4,9207.25
37,2024,5,8683.69
37,2024,6,9253.03
37,2024,7,9361.13
37,2024,8,8767.71
37,2024,9,9097.75
37,2024,10,8975.43
37,2024,11,9292.58
37,2024,12,9049.69
37,2025,1,9542.5
37,2025,2,8939.46
37,2025,3,9606.36
37,2025,4,9125.77
37,2025,5,9486.41
37,2025,6,8839.73
37,2025,7,9183.19
37,2025,8,8871.19
37,2025,9,9590.84
37,2025,10,9596.82
37,2025,11,9350.29
37,2025,12,9013.89
38,2024,1,20085.16
38,2024,2,20116.68
38,2024,3,20288.72
38,2024,4,19019.21
38,2024,5,19821.08
38,2024,6,20168.24
38,2024,7,19152.57
38,2024,8,19927.38
38,2024,9,20341.36
38,2024,10,20533.52
38,2024,11,19501.12
38,2024,12,19957.72
38,2025,1,20169.71
38,2025,2,19714.82
38,2025,3,20622.07
38,2025,4,21430.43
38,2025,5,20053.43
38,2025,6,20309.59
38,2025,7,21202.68
38,2025,8,20176.47
38,2025,9,19773.64
38,2025,10,20715.8
38,2025,11,21237.24
38,2025,12,20134.09
39,2024,1,8574.12
39,2024,2,8136.76
39,2024,3,8175.48
39,2024,4,8623.92
39,2024,5,8634.03
39,2024,6,8745.25
39,2024,7,8330.28
39,2024,8,8873.91
39,2024,9,8850.1
39,2024,10,8191.14
39,2024,11,8234.55
39,2024,12,8576.68
39,2025,1,8437.01
39,2025,2,9097.89
39,2025,3,9045.11
39,2025,4,8338.7
39,2025,5,8664.32
39,2025,6,8633.66
39,2025,7,9091.66
39,2025,8,8341.06
39,2025,9,9098.96
39,2025,10,8653.44
39,2025,11,8363.9
39,2025,12,8897.84
40,2024,1,8521.36
40,2024,2,8502.75
40,2024,3,8784.84
40,2024,4,8489.02
40,2024,5,8125.99
40,2024,6,8323.38
40,2024,7,8181.14
40,2024,8,8913.41
40,2024,9,8711.65
40,2024,10,8389.95
40,2024,11,8434.05
40,2024,12,8362.2
40,2025,1,8725.16
40,2025,2,8694.15
40,2025,3,9022.91
40,2025,4,9089.57
40,2025,5,8725.62
40,2025,6,8589.23
40,2025,7,8813.64
40,2025,8,8452.5
40,2025,9,9089.97
40,2025,10,9123.15
40,2025,11,8988.18
40,2025,12,8617.57
41,2024,1,9024.89
41,2024,2,9241.26
41,2024,3,9358.19
41,2024,4,9213.71
41,2024,5,9154.51
41,2024,6,9253.93
41,2024,7,8892.86
41,2024,8,8732.89
41,2024,9,8567.44
41,2024,10,8959.55
41,2024,11,8658.59
41,2024,12,8689.01
41,2025,1,9690.32
41,2025,2,9560.38
41,2025,3,9622.17
41,2025,4,9380.94
41,2025,5,8817.41
41,2025,6,8993.14
41,2025,7,9586.3
41,2025,8,9516.82
41,2025,9,9241.49
41,2025,10,9263.96
41,2025,11,9324.31
41,2025,12,9701.92
42,2024,1,15585.86
42,2024,2,14728.69
42,2024,3,15594.17
42,2024,4,15627.43
42,2024,5,15991.38
42,2024,6,16118.15
42,2024,7,15934.85
42,2024,8,15662.17
42,2024,9,15867.19
42,2024,10,15487.72
42,2024,11,16212.1
42,2024,12,15177.49
42,2025,1,15796.13
42,2025,2,15785.25
42,2025,3,15669.14
42,2025,4,16710.33
42,2025,5,16746.6
42,2025,6,15516.7
42,2025,7,15675.23
42,2025,8,15184.08
42,2025,9,15661.4
42,2025,10,16206.96
42,2025,11,16649.46
42,2025,12,16209.57
43,2024,1,10427.3
43,2024,2,10969.66
43,2024,3,10124.84
43,2024,4,10690.33
43,2024,5,10058.26
43,2024,6,9975.08
43,2024,7,10892.47
43,2024,8,10010.88
43,2024,9,10194.95
43,2024,10,10953.66
43,2024,11,10166.16
43,2024,12,10677.76
43,2025,1,10513.68
43,2025,2,11138.1
43,2025,3,10691.91
43,2025,4,10404.65
43,2025,5,11003.74
43,2025,6,10832.34
43,2025,7,10725.83
43,2025,8,10773.19
43,2025,9,11197.66
43,2025,10,10910.15
43,2025,11,10518.08
43,2025,12,10949.5
44,2024,1,10905.98
44,2024,2,10893.07
44,2024,3,10790.52
44,2024,4,10237.55
44,2024,5,10158.74
44,2024,6,10550.12
44,2024,7,10663.9
44,2024,8,10924.03
44,2024,9,10052.34
44,2024,10,10927.94
44,2024,11,10134.02
44,2024,12,10888.21
44,2025,1,11091.97
44,2025,2,10381.62
44,2025,3,10842.39
44,2025,4,11071.12
44,2025,5,10942.94
44,2025,6,11274.9
44,2025,7,10363.42
44,2025,8,10774.08
44,2025,9,10496.34
44,2025,10,10972.24
44,2025,11,11080.47
44,2025,12,10480.62
45,2024,1,9299.71
45,2024,2,8728.13
45,2024,3,8852.7
45,2024,4,9264.42
45,2024,5,8760.6
45,2024,6,8970.64
45,2024,7,9269.43
45,2024,8,9308.5
45,2024,9,9199.66
45,2024,10,9016.51
45,2024,11,9265.15
45,2024,12,8734.45
45,2025,1,9013.58
45,2025,2,9384.7
45,2025,3,9602.97
45,2025,4,9419.94
45,2025,5,9062.31
45,2025,6,9064.41
45,2025,7,9358.66
45,2025,8,9097.42
45,2025,9,9406.55
45,2025,10,9285.27
45,2025,11,9144.37
45,2025,12,9339.74
46,2024,1,11539.78
46,2024,2,11198.81
46,2024,3,11377.35
46,2024,4,11471.43
46,2024,5,11006.08
46,2024,6,11289.62
46,2024,7,10910.91
46,2024,8,10715.39
46,2024,9,10591.78
46,2024,10,11094.46
46,2024,11,10908.74
46,2024,12,11524.76
46,2025,1,11003.01
46,2025,2,11740.48
46,2025,3,11522.42
46,2025,4,11450.41
46,2025,5,10886.08
46,2025,6,11113.22
46,2025,7,10931.05
46,2025,8,11032.87
46,2025,9,11108.68
46,2025,10,11126.49
46,2025,11,11345.22
46,2025,12,11890.34
47,2024,1,9566.06
47,2024,2,9920.71
47,2024,3,9686.21
47,2024,4,10427.13
47,2024,5,9549.75
47,2024,6,9931.63
47,2024,7,10043.52
47,2024,8,9816.54
47,2024,9,10333.45
47,2024,10,10261.1
47,2024,11,10303.09
47,2024,12,10053.27
47,2025,1,10428.07
47,2025,2,10681.92
47,2025,3,10132.37
47,2025,4,10772.31
47,2025,5,9887.31
47,2025,6,10354.95
47,2025,7,9863.33
47,2025,8,10441.64
47,2025,9,9997.89
47,2025,10,10693.59
47,2025,11,10248.86
47,2025,12,10211.07
48,2024,1,11624.64
48,2024,2,12062.77
48,2024,3,11161.49
48,2024,4,11314.42
48,2024,5,11348.87
48,2024,6,11070.73
48,2024,7,11236.16
48,2024,8,11695.87
48,2024,9,11117.4
48,2024,10,11900.75
48,2024,11,11916.89
48,2024,12,11022.54
48,2025,1,11936.31
48,2025,2,11835.39
48,2025,3,11479.6
48,2025,4,12078.66
48,2025,5,11302.92
48,2025,6,11371.79
48,2025,7,11422.85
48,2025,8,11786.12
48,2025,9,11322.88
48,2025,10,11390.82
48,2025,11,12415.86
48,2025,12,11533.94
49,2024,1,9424.27
49,2024,2,8720.4
49,2024,3,8674.58
49,2024,4,9226.18
49,2024,5,8769.9
49,2024,6,9338.32
49,2024,7,9259.09
49,2024,8,8715.54
49,2024,9,9423.32
49,2024,10,9245.29
49,2024,11,8836.87
49,2024,12,8604.34
49,2025,1,9015.99
49,2025,2,8996.43
49,2025,3,9685.25
49,2025,4,9461.64
